school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,17.07,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,3.96,4,3.793333333333334,1,3,3,0,8.63,9,9
MS,F,16,U,GT3,T,3,3,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4.36,5,4,1,1,4,0,14,13,13
MS,F,16,R,GT3,T,1,1,services,services,home,mother,1,2.305,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1.09,2,4,2,14,14,14
MS,M,17,R,GT3,T,3,3,services,other,course,mother,2,4,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10.01
GP,F,16,U,GT3,T,2,1,services,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1.0599999999999998,1,1,1.585,14,13.317,14
GP,F,16,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,3.97,2,5,1,2,5,3.21,17,16,16
MS,M,17,U,GT3,T,1,2,other,services,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,6,7.865,7
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,2.09,5,5,8,14,12.81,13.57
MS,M,17,R,LE3,T,2,2,at_home,services,other,mother,3,4,1,no,yes,no,yes,yes,yes,no,no,1,3,3.56,3,5,3.095,2,10,8,9
GP,F,16,U,GT3,T,1,1.73,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1.18,1,5,0,14,14,14
MS,F,19,U,LE3,T,2.11,2,other,other,home,mother,1.45,3,0,no,yes,no,no,yes,yes,yes,yes,4.2,3.455,5,1,1,1,3.59,12,13,13.445
MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,1.95,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,11,11,11
MS,F,17.050666666666668,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,3.15,3,8,8.73,9.196666666666665,10
MS,F,17,U,GT3,T,1,1,other,other,course,father,1.63,3,0,no,no,no,no,yes,yes,no,yes,4,2.965,3,1.08,1,3,0,11,11,10
MS,F,17,R,GT3,T,2,2,other,other,course,mother,3,1.93,0.46,no,yes,no,no,no,yes,yes,no,4,4,5,1.2533333333333332,2,5,0,10,9.256666666666666,9
MS,F,16.6075,R,LE3,T,1,1,at_home,services,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,15.503333333333332,17,18
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2.15,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,15,17,15.966666666666667
MS,F,17,U,GT3,A,1,0,other,other,other,mother,1.59,2,0.46799999999999997,no,no,no,no,yes,yes,yes,yes,4,4,5,1.23,1,4,1,11,9,10
MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,0.94,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,7.825,6,8
MS,M,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,2.87,3,1,4,3,2,7,6,7
MS,F,18,U,GT3,T,1,1.6,at_home,services,reputation,mother,2,2,0.91,yes,no,no,no,yes,yes,yes,no,2,3,5,1,4,3,8,9,8,10
MS,F,16.656666666666666,R,GT3,T,4,4,health,teacher,reputation,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3.53,1.662,3,2,0,14,15.156666666666665,16
MS,F,16.785,R,LE3,T,1,2,other,other,reputation,mother,2,2.39,0,no,no,no,yes,yes,yes,yes,no,5,4,3.59,1.09,1.95,2,0,14,15.04,15.15
MS,F,18,U,LE3,A,2,4,other,services,reputation,father,1,2,0.66,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,3.25,8,8,5,8
MS,F,16,R,GT3,T,2,1,other,services,course,mother,2,1.495,0.47,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0
MS,F,16,U,LE3,T,1,1.43,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,3.54,6,6,8,8
MS,F,16,R,GT3,T,2.45,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,3.13,0,9.95,10,10
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0.34,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,3,4,8,8,8.86
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,3.2814285714285716,5,5,5,5,2,5,6,6
MS,F,17.176666666666666,R,GT3,T,2.54,4,at_home,other,other,mother,3,2,0.67,no,yes,no,no,no,yes,no,no,4,2,1,1,1,3.865,2,7,9,8
GP,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,3.608333333333334,0,15,14,14.6875
MS,F,17,U,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4.081666666666666,2,3,1,2,5,2.4366666666666665,13,14,14
MS,M,16,U,LE3,T,2,1.873333333333333,at_home,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,3.06,3,2,2.95,3,0,10,9,10
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,1,3,1,2,3.21,5,9,9,9
MS,F,16.22157575757576,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2.035,5,1,10.486666666666665,11,11
MS,M,17,U,GT3,T,3,3,at_home,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,3.95,3.4066666666666667,8,7,9.44,9
MS,M,17,R,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,no,yes,5,2.93,3,3,3,1,0,10,10.076,10.35
MS,M,16,U,GT3,T,2,2.0483333333333333,health,services,other,mother,2,2,0.67,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8
MS,F,16,U,LE3,T,2,1,other,other,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2.515,1,1,3,0,14.010666666666665,15,16
GP,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12
MS,M,15,R,GT3,T,2.026666666666667,2,other,services,course,mother,3,2,0.5966666666666667,no,yes,no,yes,yes,yes,no,no,5,3.74,5,1,3,5,11,9,11,10
MS,M,15,U,LE3,T,2,2,other,other,reputation,mother,3,1.92,0.11999999999999998,no,yes,no,yes,yes,yes,no,no,4.325,3.52,5,2,3,5,8,13,14,14
MS,M,15,U,LE3,A,2,2.09,services,services,course,mother,1,1,-1.149080830487037e-16,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,yes,no,4,3,3,2,2,5,2,11,11,11
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,1,3.17,4,2,2.98,1,8,9,10,10.175
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1.8,0,no,no,no,no,yes,yes,yes,yes,4,3,3,2,2,1,5,9,9.961,10.243333333333332
MS,F,17,R,GT3,T,1.605,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,3.1033333333333335,3,1,1,5,0,11,9,11
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3.1813333333333333,2.6716666666666664,1,4,5,1,10,11,12
MS,M,17.203333333333333,R,GT3,T,4,2.45,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3.03,3,1,3,5,2,9,9,8
MS,M,17,R,LE3,T,1,3,other,other,course,father,1.96,1,0,no,no,no,yes,yes,yes,yes,no,3.74,1,2,3,3,5,3.68,10.67,11,12
MS,M,17,U,GT3,T,3,4,other,other,other,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,4,4,3,4,5,8,8,8.263333333333334,8
MS,F,17,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,15.1
MS,M,16,R,LE3,T,4,1,other,at_home,course,father,1.91,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,4.203333333333334,11,10,11
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,15.68
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,4,1,2,2,2,5,0,12,12.08,13
MS,M,17,U,GT3,T,3,2,other,other,home,mother,1.625,1.92,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,3.2091666666666665,13,14,14.212
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10
GP,M,17,U,LE3,A,1,1.75,other,other,home,mother,1.555,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,2.0616666666666665,5,4,11,11,12
MS,F,17,R,GT3,T,1.6,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10
MS,F,17.03,R,GT3,T,1,2,other,other,home,mother,1,3,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,7.75
MS,M,17,R,GT3,T,2,1.53,other,other,course,mother,2.08,1,0,no,no,no,yes,yes,no,yes,yes,5,4.06,5,3,5,5,0,8,13,9.723333333333334
MS,M,18,R,GT3,T,1.61,0,at_home,at_home,course,other,2.2,1,1,yes,yes,no,no,yes,yes,no,no,4.11,3,2,1,1,3.541666666666667,0,12,12,13
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2.005,1,0,no,yes,no,yes,no,no,yes,yes,4.02,5,5,1,3,3.68,0,9.165,9,10
MS,F,18,U,GT3,T,1,1,at_home,at_home,course,mother,1.55,2.025,0,no,yes,no,yes,yes,yes,no,yes,4,3,2.886428571428571,1,1.62,5,6,10,9,10
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,3,1,1.65,1,0,11,13,12
MS,M,17,R,GT3,T,1.99,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,2.59,5,0,7,0,4.94
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0.39,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9
MS,M,18,R,GT3,T,1,1,services,other,course,mother,2.01,1,0.5,no,yes,no,no,yes,yes,yes,yes,5,3,3,2,3,5,2,9,7,9
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1.035,no,no,no,yes,yes,no,yes,no,2,3,1,2,2,5,0,4,6.43,0
MS,M,19,U,GT3,T,3,2,at_home,other,course,mother,1.7475,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,2.43,3,4,6,11,8.706904761904761
MS,F,17.23,U,GT3,T,2.41,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,3.76,5,1,2.2,3,9,4,8,8
MS,M,16,R,GT3,T,1.95,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,8.411666666666667,8,8
MS,M,19,U,GT3,T,1.35,1,at_home,other,course,other,2,1,3,no,no,no,no,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9
MS,F,16,U,GT3,A,3,2,at_home,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,yes,yes,2,5,3.38,1,1,1,8,5,5,7.553333333333333
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,9.196666666666667,10
GP,F,16.678833333333333,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3.54,4,4,3,4,2,8,10,11,10
MS,M,18,R,GT3,T,2.17,2,other,other,course,mother,2.3680000000000003,1,0.54,no,yes,no,no,no,yes,yes,no,2,5,5,3.02,5,5,8,9,10,11
MS,M,18.005,R,GT3,T,1,1,other,services,home,other,3,1.65,1,no,yes,no,yes,yes,yes,yes,yes,5,4,4,3,3,2,8,9.04,9.14,11
MS,M,16.74,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4.15,2,3,3,4,8,9,10
MS,M,16.770666666666667,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,9.355,9
MS,M,19,R,GT3,T,1,1,other,other,course,other,3,1.46,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3.69,5,4,8,9,10
MS,F,18,U,GT3,A,1,1.49,at_home,other,other,mother,2,2,0.88,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8
MS,F,19,U,LE3,T,1,1,at_home,other,course,mother,1.9,1,0,no,yes,no,no,yes,no,no,no,1,3.12,4,1,1,2.67,0,6,8,7
MS,F,18,R,GT3,T,2,1.44,other,other,other,mother,2.04,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,2.0925,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,yes,3.3033333333333337,2,2.57,2,2,3,5,8,9.15,8
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0
MS,F,16.72,R,LE3,T,2,2.1733333333333333,services,services,course,mother,1,2,0.6366666666666666,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,8.1,6,8
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,2.92,0,8,9.51,9
MS,F,17,U,LE3,T,1,2,at_home,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10
MS,F,18,R,GT3,T,1,1,other,other,course,mother,3,2,2,no,yes,no,yes,yes,yes,no,yes,3,3.65,4,2,2.95,5,3,7,7.093333333333334,7
MS,F,16.37,U,GT3,T,2,2,services,services,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4.705,3,5,1,1,1,2,12.98,13,14
MS,F,17,U,GT3,T,3,3,services,services,course,mother,1.3775,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13
MS,F,18,U,GT3,T,1,2,at_home,other,reputation,mother,1.5975,2,0,no,no,no,no,yes,yes,yes,no,4.27,4,3,1,2,4,0,12,13,14
MS,F,18,U,GT3,T,4,4,health,health,reputation,mother,1.24,2,0,no,no,no,yes,no,yes,yes,no,4.078333333333333,3,5,1,2,3.4075,0,18,18,18
MS,M,18,U,LE3,T,3.275,4,services,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4.265,3.56,5,1.36,1,5,3,17,17,15.654333333333334
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4.05,3,3,1,2,4,0,15.67,18,16.021666666666665
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,1.79,1,no,no,no,yes,yes,yes,no,yes,4,3.115,3,1,1,4,0,9,0,7.481190476190476
MS,M,16.613333333333333,U,LE3,T,1,2,at_home,services,home,mother,2,1.44,0,no,yes,no,no,no,yes,yes,no,4,1,4,5,3.87,1,8,10,11,11
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,2.0266666666666664,1,0,no,yes,no,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,9.37,9.775,10.385
MS,M,17,R,GT3,T,1.47,1,other,services,other,father,3,1,0.27,no,no,no,no,no,no,yes,no,3.625,2,3,3,4,4,4,12,13,14
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10
MS,M,18,U,LE3,T,2,2,services,services,reputation,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3.463333333333334,1,4,3,0,11,12,13
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,6.86
MS,F,18,U,GT3,T,1.3166666666666667,1,at_home,at_home,course,mother,1.6966666666666665,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2.11,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3.146666666666667,2,0,5,7.265,0
MS,F,17,U,GT3,T,3.35,2,teacher,services,course,mother,2,4,0,no,no,no,no,yes,yes,yes,yes,3.63,2.59,3,3,1,5,0,15.4,18,18
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2.03,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1.31,2,2,5,11,11.0525,12
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,1.7675,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,3.58,3.545,1,4,3.26,0,7.24,7.855,0
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0.019999999999999858,no,no,no,no,yes,yes,yes,yes,3.77,2,1,1,1,2.38,5,14,14,15
GP,M,17,R,GT3,T,4,3,services,other,reputation,mother,2,2,0.12999999999999998,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11
MS,F,18,U,GT3,T,3,3,services,services,course,father,1.62,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10
MS,F,16.005,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2.766666666666667,1,2,5,2,12,12,12
GP,F,17,U,LE3,A,3,2,other,other,reputation,mother,1.22,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1.16,2,5,0,15,14,15
MS,M,18,U,LE3,T,1.75,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3.9,3,2,1,2,3,2,14,13.185,14
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,1.945,2.51,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18
MS,F,18,R,LE3,A,1,1.51,at_home,other,course,mother,3,2,0.14999999999999997,no,no,no,no,yes,yes,no,yes,4,3.28,3.264,1,4,5,0,16,13.985,15
MS,F,18,U,GT3,T,2.78,3,services,services,other,mother,2,2,0.019999999999999844,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3.425,6,13,12,13
MS,F,17,U,LE3,T,4,4,health,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,3.993333333333333,3,4,1,1,1,4,15,14.701428571428572,15
MS,F,17,R,GT3,T,1,2,other,services,course,father,2.13,2,0,no,no,no,no,no,yes,no,no,3,2,2,1.18,2,3,1.8416666666666668,13,13,13
MS,M,18,R,GT3,T,1,3,at_home,services,course,mother,2,2,0,no,no,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9
MS,M,16.48,U,LE3,T,4,2.94,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,3.86,2,2,2,2,5,0,15,16,16
MS,F,17,R,GT3,T,1,1,at_home,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8.073333333333334,8,9
MS,F,16.444000000000003,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,3.605,0,9.685,10,10
MS,F,18,R,GT3,T,4,4,other,teacher,course,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,3.47,0,7,8.28,0
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1.57,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10
MS,F,17,U,GT3,T,2,2,at_home,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3.0325,1,1.7466666666666668,3,8,10,11,12
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,3,5,5,1,3,1,4,7,8,9
MS,F,16.98,R,LE3,T,2.8266666666666667,4,other,other,reputation,mother,1.863333333333333,3,0,no,yes,no,no,yes,yes,yes,no,5,4,4,1,1,1,2.4,15,17,17
MS,F,18,R,GT3,T,1,1,at_home,other,home,mother,4,2.03,0.13999999999999996,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12
MS,F,19,R,GT3,T,1.3,1,at_home,other,course,mother,2.06,1.93,1,no,yes,no,no,yes,yes,yes,yes,4.09,3.03,3,1,1,3.6,4,7,8,7.73
MS,M,16.683,R,GT3,T,3.81,4,teacher,teacher,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4.24,4,3.8,3,4,2,1,13,13.18,14
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3.8633333333333337,1,3,1,2,1,1,16,16,15.617
MS,F,17,R,GT3,T,1.55,1,at_home,other,course,mother,1,2,0.8116666666666668,no,yes,no,yes,no,yes,yes,no,4,5,3.9533333333333336,2,3,1,10,8,9,9
MS,M,18,U,GT3,T,3.62,4,teacher,teacher,home,mother,1,2,0.04999999999999991,no,no,no,yes,yes,yes,yes,no,3,3.101428571428572,4,1,4,2,4,17,18,19
MS,M,18,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0
MS,M,17,U,GT3,T,2,2.12,other,services,home,father,1.53,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14.21,15,16
MS,M,19,R,GT3,T,1,1,other,services,other,mother,1.97,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,7.36,8,0
MS,M,18,R,GT3,T,2,2,other,other,home,father,2,1.83,1,no,no,yes,no,yes,yes,yes,no,5,4,3.97,4,3,3,0,8.16,7,0
MS,F,16.8,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15
MS,F,16.53666666666667,R,GT3,T,3.28,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,3.53,4,1,1,1,0,6,9,11
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9.73,8.88
MS,M,16.6,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1.53,2,5,4.1,10,11,10
MS,F,18,U,LE3,T,3,1,other,services,course,mother,1,2,0.009999999999999872,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,1,2.52,4,15,15,16
MS,F,18,R,GT3,T,1,1.4633333333333334,at_home,other,course,mother,2,2,0.29,no,no,no,yes,yes,yes,no,yes,3.78,1,1,1,1,5,6,11,12,9
MS,M,17,U,LE3,T,3,1,services,services,course,mother,1.73,1,0,no,no,no,no,yes,yes,yes,no,2,4,5,3,4,2,6,10,9.524166666666666,10
MS,M,18,R,LE3,T,3,2,other,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,10,9.85,10.386666666666665
