school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0.27,no,no,no,no,yes,yes,yes,yes,4,4,5,1.27,1,4,1,11,9,10
MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,0.65,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8
MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,2.69,3,1,4,3,2,7,6,7
MS,M,18,U,GT3,T,1,1.78,other,other,reputation,mother,2,2,0,yes,no,no,no,yes,yes,yes,no,2,3,5,1,4,3,8,9,8,10
MS,F,16.61,R,GT3,T,4,4,health,teacher,reputation,mother,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3.6,1.49,3,2,0,14,15.129523809523807,16
MS,F,16.725,R,LE3,T,1,2,other,other,reputation,mother,2,2.001666666666667,0,no,no,no,yes,yes,yes,yes,no,5,4,3.5,1.61,4,2,0,14,14,14.637142857142857
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,0.52,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,8,5,8
MS,F,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0
MS,F,16,U,LE3,T,1,1.49,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,3.18,0,10.07,10,10
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,9.49
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,yes,no,yes,yes,5,3.393428571428571,5,5,5,5,2,5,6,6
MS,F,17.136,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,3.8280000000000003,2,7,9,8
GP,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,3.42,0,15,14,16
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,3.91,2,3,1,2,5,3.6366666666666663,13,14,14
MS,M,16,U,LE3,T,2,1.72,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,3.015,3,2,3.15,3,0,10,9,10
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9
MS,F,16.17,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,10.72,11,11
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3.036,8,7,9.326666666666666,9
MS,M,17,R,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,no,yes,5,3.1366666666666667,3,3,3,1,0,10,10,10.34
MS,M,16,U,GT3,T,2,2.095,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8
MS,F,16,U,LE3,T,2,1,other,other,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,2,2.666666666666666,1,1,3,0,14.141428571428571,15,16
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12
MS,M,15,R,GT3,T,1.94,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,3.745,5,1,3,5,11,9,11,10
MS,M,15,U,LE3,T,2,2,other,other,reputation,mother,3,1.85,0.0699999999999998,no,yes,no,yes,yes,yes,no,no,4.14,3.525833333333334,5,2,3,5,8,13,14,14
MS,M,15,U,LE3,A,2,1.95,other,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,2,2,5,2,11,11,11
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,1,3.3560000000000003,4,2,3.1333333333333337,1,8,9,10,10
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1.93,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,10.644
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,2.97375,3,1,1,5,0,11,9,11
MS,M,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,3,2.79,1,4,5,1,10,11,12
MS,M,16.94,R,GT3,T,4,2.4766666666666666,health,services,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3.27,3,1,3,5,2,9,9,8
MS,M,17,U,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,yes,yes,5,1,2,3,3,5,2,10.635,11,12
MS,M,17,U,GT3,T,3,4,other,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,8.389166666666668,8
MS,F,17,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16
MS,M,16,R,LE3,T,4,1,other,at_home,course,mother,1.805,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,4.02,11,10,11
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,15.635
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,4,1,2,2,2,5,0,12,13,13
MS,M,17,U,GT3,T,3,2,other,other,home,father,2,2.01,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,1.85,13,14,13.97
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1.7966666666666666,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,2.1,5,4,11,11,12
MS,F,17,R,GT3,T,1.44,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,no,yes,3,5,5,2,2,4,3,10,11,10
MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,8.5675
MS,M,17,R,GT3,T,2,1.64,other,other,course,mother,2.28,1,0,no,no,no,yes,yes,no,yes,yes,5,3.852,5,3,5,5,0,8,13,9.79
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,3.65,3,2,1,1,4,0,12,12,13
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2.12,1,0,no,yes,no,yes,no,no,yes,yes,3.925,5,5,1,3,3.87,0,10,9,10
MS,F,18,U,LE3,T,1,1,at_home,at_home,course,mother,1.68,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,3.09,1,4,5,6,10,9,10
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,3,1,1.64,1,0,11,13,12
MS,M,17,U,GT3,T,1.75,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,2.84,5,0,7,0,5.865
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9
MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1.14,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1.0075,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,5.68,0
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,1.845,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9
MS,F,17.53,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,3.779333333333333,5,1,3,3,9,4,8,8
MS,M,16,R,GT3,T,1.9933333333333332,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,8.415,8,8
MS,M,19,U,GT3,T,1.24,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,yes,yes,2,5,3.55,1,1,1,8,5,5,6.86
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,1,2,5,9,7,9,10
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,8.86,10
GP,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10
MS,M,18,R,GT3,T,1.98,2,other,other,course,mother,2.3533333333333335,1,0.48,no,yes,no,no,no,yes,yes,no,2,5,5,3.13,5,5,8,9,10,11
MS,M,17.746666666666666,R,GT3,T,1,1,other,services,home,other,3,2,1,no,yes,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11
MS,M,16.92,U,GT3,T,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,5,4.07,2,3,3,4,8,9,10
MS,M,16.913333333333334,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,9.31,9
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1.415,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3.575,5,4,8,9,10
MS,F,18,U,GT3,A,1,1.38,at_home,other,course,mother,2,2,0.73,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8
MS,F,19,U,LE3,T,1,1,at_home,other,course,mother,1.92,1,0,no,yes,no,no,yes,no,no,no,1,3.5825,4,1,1,2.55,0,6,8,7
MS,F,18,R,GT3,T,2,1.61,other,other,other,mother,1.9683333333333335,1,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1.8483333333333334,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,yes,no,no,yes,3.47,2,3,2,2,3,5,8,8.99,8
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0
MS,F,18,R,LE3,T,2,2.063333333333333,services,services,course,mother,1,2,0.78,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7.773333333333333,6,8
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,9.3975,9
MS,F,17,U,LE3,T,1,2,at_home,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,no,yes,no,yes,yes,yes,no,yes,3,3.88,4,2,3.035,5,3,7,7.2,7
MS,F,16.475,U,GT3,T,2,2,services,other,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4.485,3,5,1,1,1,2,12.29,13,14
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13
MS,F,18,U,LE3,T,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4.358333333333333,4,3,1,2,4,0,12,13,14
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,3,0,18,18,18
MS,M,18,U,LE3,T,3.5566666666666666,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4.19,4,5,1.35,1,5,3,17,17,15.875
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4.235,3,3,1,2,4,0,16.176666666666666,18,18
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,yes,no,yes,4,3.36,3,1,1,4,0,9,0,0
MS,M,16.71,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,4,1,4,5,5,1,8,10,11,11
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,2.11,1,0,no,yes,no,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,8.725,9.05,9.954
MS,M,17,R,GT3,T,1.6844444444444446,1,other,services,other,father,3,1,0.19999999999999993,no,no,no,no,no,no,yes,no,4,2,3,3,4,4,4,12,13,14
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10
MS,M,18,U,LE3,T,2,2,services,services,reputation,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,7.01
MS,F,18,U,GT3,T,1.36,1,at_home,other,course,mother,1.63,2,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,1.93,1,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0
MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,3.71,2.8,3,3,1,5,0,18,18,18
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1.25,2,2,5,11,11,12
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,1.73,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,yes,no,no,yes,3,5,3.8,1,4,3.5725,0,7.2333333333333325,6.846666666666668,0
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0.00999999999999969,no,no,no,no,yes,yes,yes,yes,3.725,2,1,1,1,4,5,14,14,15
MS,M,17,R,GT3,T,4,3,services,other,reputation,mother,2,2,0.20999999999999985,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11
MS,F,18,U,GT3,T,3,3,services,services,course,father,1.63,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10
MS,F,16.124000000000002,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,1.7,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1.26,2,5,0,15,14,15
MS,M,18,U,LE3,T,1.75,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3.88,3,2,1,2,3,2,14,13,14
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,1.7425,2.4813333333333336,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18
MS,F,18,R,LE3,A,1,1.41,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3.1725,3.34,1,4,5,0,16,15,15
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0.01749999999999967,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13
MS,F,17,U,LE3,T,4,4,health,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,3.98,3,4,1,1,1,4,15,14.533333333333333,15
MS,F,17,R,GT3,T,1,2,other,services,course,father,1.88,2,0,no,no,no,no,no,yes,no,no,3,2,2,1.2,2,3,2.05,13,13,13
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,no,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9
MS,M,16.715,U,LE3,T,4,2.79,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,yes,3.79,2,2,2,2,5,0,15,16,16
MS,F,17,R,GT3,T,1,1,at_home,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8.345,8,9
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,9.63,10,10
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,8.5475,0
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1.53,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,3,5,5,1,3,1,4,7,8,9
MS,F,16.706,R,LE3,T,2.85,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,1.7966666666666669,15,17,17
MS,F,18,R,GT3,T,1,1,at_home,other,home,mother,4,1.8516666666666668,0.09999999999999988,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12
MS,F,19,R,GT3,T,1.24,1,at_home,other,course,mother,1.92,1.8,1,no,yes,no,no,yes,yes,yes,yes,4,3.375,3,1,1,3,4,7,8,7.55
MS,M,16.348333333333333,R,LE3,T,3.01,4,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4.265,4,3,3,4,2,1,13,13.01,14
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3.9722222222222223,1,3,1,2,1,1,16,16,15.844000000000001
MS,F,17,R,GT3,T,1.53,1,at_home,other,course,mother,1,2,0.88,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0.03999999999999974,no,no,no,yes,no,yes,yes,no,3,2.88,4,1,4,2,4,17,18,19
MS,M,18,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0
MS,M,17,U,GT3,T,2,2.129166666666667,other,services,home,father,1.415,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14.336666666666668,15,16
MS,F,19,R,GT3,T,1,1,other,services,other,other,2.063333333333333,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,7.893,8,0
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1.95,1,no,yes,yes,no,yes,yes,yes,no,5,4,3.933333333333333,4,3,3,0,8.101666666666667,7,0
MS,F,16.828333333333333,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15
MS,F,16.63,R,GT3,T,3.34,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,6,9,11
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1.38,2,5,4.946666666666667,10,11,10
MS,F,18,U,LE3,T,3,1,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,2.96,4,15,15,16
MS,F,18,R,GT3,T,1,1,at_home,other,course,mother,2,2,0.22999999999999995,no,yes,no,yes,yes,yes,no,yes,3.92,1,1,1,1,5,6,11,12,9
MS,M,17,U,LE3,T,3,1,services,services,course,mother,1.725,1,0,no,no,no,no,yes,yes,yes,no,2,4,5,3,4,2,6,10,9.2975,10
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,10,9.8175,10.15
